index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
71207,6,5,0,330,3,0,1,0,0,0,1,0,2
71208,0,7,0,330,3,1,1,1,1,0,0,0,2
71211,2,7,2,330,3,2,0,1,1,1,0,0,2
71212,2,4,0,330,3,1,1,2,1,0,1,0,2
71213,2,7,0,330,3,0,1,0,1,1,1,3,2
71219,1,9,0,330,3,0,1,2,1,1,0,3,0
71220,2,0,0,330,3,0,1,1,1,1,0,0,2
71221,2,8,0,330,3,0,1,1,0,1,2,0,2
71232,2,5,0,330,3,1,0,1,0,0,0,0,2
71234,3,9,0,330,3,0,1,1,1,1,0,0,1
71235,2,7,0,330,3,0,0,1,1,0,0,0,2
71236,2,7,3,330,3,0,0,1,1,0,0,0,2
71241,2,7,0,330,3,4,1,1,1,1,0,0,1
71249,2,8,0,330,3,0,0,1,1,0,0,0,2
71250,2,7,0,330,3,0,1,0,0,2,1,3,2
71251,2,7,2,330,3,3,1,1,1,0,0,0,2
71253,1,0,0,330,3,1,1,2,1,1,1,0,2
71256,0,0,0,330,3,0,1,0,0,0,1,0,2
71263,2,8,0,330,3,0,1,2,0,0,0,0,2
71264,2,4,0,330,3,0,0,0,1,1,1,3,2
71266,2,7,0,330,3,0,1,2,1,1,2,0,2
71270,1,0,0,330,3,4,1,0,1,0,1,0,2
71271,2,4,3,330,3,1,0,0,1,0,1,0,2
71274,2,7,2,330,3,2,1,0,1,1,1,3,2
71281,2,4,0,330,3,0,1,1,0,1,0,0,2
71282,2,4,0,330,3,0,1,1,0,1,2,0,1
71284,2,4,0,330,3,1,0,0,0,1,1,3,2
71285,2,4,2,330,3,4,0,0,3,0,1,0,2
71286,1,0,0,330,3,1,1,0,1,1,1,3,2
71287,3,7,0,330,3,0,1,1,0,1,0,0,2
71292,1,7,2,330,3,4,1,1,1,1,0,2,2
71293,2,7,3,330,3,0,1,1,1,1,2,0,2
71300,2,7,2,330,3,4,1,0,1,1,1,0,2
71301,3,4,3,330,3,0,0,0,3,0,1,0,2
71310,3,8,0,330,3,0,1,1,0,0,0,0,2
71311,1,0,0,330,3,0,0,0,1,1,1,2,2
71312,2,6,3,330,3,0,0,0,1,0,1,0,2
71313,2,0,3,330,3,1,0,1,1,0,0,0,2
71314,2,7,0,330,3,4,1,0,1,0,1,0,2
71315,2,8,0,330,3,0,1,1,0,0,0,0,2
71316,2,4,0,330,3,1,0,1,1,0,0,0,1
71317,2,7,0,330,3,4,1,1,1,0,0,0,2
71319,2,5,0,330,3,0,1,2,0,0,1,0,2
71320,3,7,0,330,3,0,0,0,1,0,0,0,2
71322,2,7,0,330,3,4,1,1,1,0,0,0,2
71323,2,6,2,330,3,3,0,1,1,0,2,0,2
71324,3,8,0,330,3,0,1,2,1,0,0,0,1
71325,3,8,0,330,3,0,1,1,1,0,0,0,2
71326,2,4,0,330,3,0,1,0,0,1,1,0,2
71327,2,7,0,330,3,0,1,0,1,0,0,0,2
71328,2,8,0,330,3,0,0,0,0,1,1,3,2
71329,1,0,3,330,3,0,0,2,1,1,2,3,2
71334,1,9,0,330,3,1,1,0,1,1,1,0,2
71335,2,6,0,330,3,4,1,1,1,0,0,0,2
71336,2,8,0,330,3,4,1,1,0,0,0,0,2
71337,2,7,0,330,3,0,1,0,0,0,1,0,2
71338,2,7,0,330,3,4,1,0,1,0,1,0,2
71339,2,7,0,330,3,0,0,1,1,0,0,0,2
71340,1,0,3,330,3,0,0,1,3,1,0,0,2
71341,2,0,3,330,3,0,0,1,0,0,0,0,2
71342,2,8,0,330,3,0,1,1,0,0,0,0,2
71343,2,8,0,330,3,0,1,1,1,0,0,0,2
71344,1,0,0,330,3,1,0,1,3,0,0,0,2
71345,2,0,0,330,3,0,1,2,0,0,0,0,2
71346,3,5,2,330,3,4,0,1,3,0,0,0,2
71347,1,9,3,330,3,0,1,2,1,1,1,3,2
71348,2,8,0,330,3,0,1,2,1,1,2,0,2
71349,1,0,0,330,3,0,0,2,1,0,1,0,2
71350,5,8,0,330,3,0,0,1,1,0,0,0,2
71351,2,6,0,330,3,0,1,2,2,0,1,0,2
71352,2,7,2,330,3,4,1,1,0,0,0,0,2
71353,2,8,0,330,3,0,1,1,0,0,0,0,2
71355,1,9,3,330,3,0,0,0,1,1,1,0,1
71356,2,7,0,330,3,4,1,1,1,0,0,0,2
71357,1,0,2,330,3,4,1,1,1,0,0,0,2
71358,3,8,0,330,3,0,1,2,0,0,0,0,2
71359,1,9,0,330,3,1,1,1,0,0,0,0,2
71360,2,7,0,330,3,2,1,1,1,0,0,0,2
71361,2,7,0,330,3,0,1,0,1,0,1,0,2
71362,2,7,0,330,3,1,1,1,0,0,0,0,2
71363,2,7,0,330,3,0,0,1,0,0,0,0,2
71364,2,8,0,330,3,0,1,0,1,0,1,0,2
71366,1,9,0,330,3,0,1,1,1,0,0,0,2
71367,3,6,0,330,3,3,0,1,1,0,0,0,2
71369,3,7,0,330,3,0,1,1,0,0,0,0,2
71370,2,0,0,330,3,1,1,1,1,0,0,0,2
71371,2,6,0,330,3,3,1,1,0,0,0,0,1
71372,1,9,0,330,3,0,1,0,1,0,1,0,2
71373,2,4,0,330,3,1,1,0,1,1,1,0,2
71374,1,9,3,330,3,0,1,1,1,0,1,0,1
71375,2,7,0,330,3,0,0,1,1,0,0,0,2
71376,1,0,0,330,3,1,1,2,0,1,0,3,2
71377,2,7,0,330,3,4,0,1,0,1,0,0,2
71378,3,8,0,330,3,0,1,1,0,0,0,0,2
71379,1,0,0,330,3,3,1,0,1,1,1,3,2
71380,1,9,0,330,3,4,1,1,1,0,0,0,2
71382,1,0,0,330,3,0,1,1,0,0,0,0,2
71385,2,8,0,330,3,0,1,1,0,0,0,0,2
71386,1,9,3,330,3,0,1,0,1,0,1,0,1
71387,2,9,0,330,3,1,1,1,1,0,0,0,2
71388,3,0,0,330,3,0,1,2,1,0,2,0,2
71389,5,7,0,330,3,0,1,2,0,0,0,0,2
71390,2,4,0,330,3,1,1,0,0,1,1,3,2
71391,1,0,0,330,3,0,0,2,1,0,0,0,2
71392,2,8,0,330,3,0,1,2,0,1,0,3,2
71393,1,0,0,330,3,0,1,0,1,0,1,0,2
71395,1,9,0,330,3,0,1,1,0,0,0,0,2
71396,2,7,0,330,3,3,0,1,1,0,0,0,1
71398,2,4,0,330,3,1,1,1,1,0,0,0,2
71399,2,6,2,330,3,4,1,0,1,1,1,2,2
71400,2,8,0,330,3,0,1,0,1,1,1,3,2
71402,2,7,0,330,3,2,0,0,1,0,2,0,2
71403,2,4,0,330,3,1,1,0,1,0,1,0,2
71404,2,4,0,330,3,0,1,2,1,0,0,0,2
71406,2,1,0,330,3,0,1,1,1,0,0,0,1
71408,3,7,0,330,3,4,1,1,0,0,0,0,1
71409,2,0,2,330,3,4,0,1,1,0,0,0,2
71410,2,6,3,330,3,0,1,1,1,0,0,0,2
71411,1,9,0,330,3,1,1,2,1,1,2,0,2
71412,1,0,0,330,3,1,1,1,1,1,0,3,2
71413,1,0,0,330,3,0,1,0,1,0,1,0,2
71414,2,8,0,330,3,0,1,1,0,0,0,0,2
71416,2,0,0,330,3,1,1,0,0,0,1,0,2
71418,2,7,2,330,3,4,0,1,3,0,0,0,2
71419,2,6,0,330,3,2,0,1,1,0,0,0,2
71420,2,8,0,330,3,0,1,1,0,0,0,0,2
71421,2,8,0,330,3,0,1,1,0,0,0,0,2
71423,2,7,3,330,3,0,1,1,1,0,0,0,1
71424,3,8,0,330,3,0,1,1,0,0,0,0,2
71425,1,0,0,330,3,1,0,0,1,0,1,0,2
71426,3,4,3,330,3,0,0,2,1,1,0,0,2
71427,2,7,0,330,3,1,0,2,1,0,0,0,1
71428,4,8,0,330,3,0,1,1,0,0,0,0,2
71429,2,4,0,330,3,0,1,2,1,0,1,0,2
71430,2,4,3,330,3,1,1,0,1,0,1,0,1
71431,3,8,0,330,3,0,1,2,0,0,0,0,2
71432,2,7,0,330,3,1,1,1,1,0,0,0,2
71433,1,0,0,330,3,0,1,1,1,0,0,0,2
71434,2,4,0,330,3,0,1,0,0,0,1,0,2
71435,2,7,0,330,3,2,1,0,1,0,1,0,2
71436,2,7,0,330,3,2,0,1,1,0,0,0,2
71437,2,8,0,330,3,0,0,1,0,0,0,0,1
71438,3,8,0,330,3,0,1,1,0,1,0,0,2
71439,1,0,0,330,3,1,0,0,1,0,1,0,2
71440,2,7,0,330,3,0,1,1,0,0,0,0,2
71441,2,6,0,330,3,0,0,0,1,0,1,0,2
71442,3,8,0,330,3,0,1,1,0,0,0,0,2
71443,2,0,0,330,3,0,1,1,1,0,0,0,2
71444,2,8,0,330,3,0,1,2,1,0,0,0,2
71445,2,7,0,330,3,0,1,1,1,0,0,0,2
71446,2,7,0,330,3,0,1,1,1,0,0,0,1
71447,2,4,0,330,3,0,0,1,3,0,0,0,2
71450,2,7,0,330,3,0,1,1,0,0,0,0,2
71452,2,7,0,330,3,3,0,1,1,0,0,0,1
71453,2,7,2,330,3,4,1,0,1,0,2,0,2
71455,2,4,3,330,3,1,1,1,1,0,0,0,2
71457,2,4,0,330,3,0,1,1,1,0,0,0,2
71458,2,7,2,330,3,4,1,1,1,0,0,0,1
71461,2,8,0,330,3,0,1,1,1,1,0,3,2
71462,1,0,0,330,3,1,0,0,0,0,1,0,2
71463,2,7,0,330,3,3,1,1,0,0,0,0,2
71464,2,4,0,330,3,0,0,1,0,0,0,0,2
71465,2,7,0,330,3,3,1,1,0,0,0,0,2
71466,2,8,0,330,3,0,0,0,1,0,1,0,2
71467,2,8,0,330,3,0,1,1,0,0,2,0,1
71468,2,6,0,330,3,0,1,2,1,0,0,0,1
71469,2,5,0,330,3,1,1,1,0,0,0,0,2
71470,3,8,0,330,3,0,1,1,0,0,0,0,2
71471,1,0,0,330,3,0,1,0,0,0,1,0,2
71472,4,8,0,330,3,0,1,0,0,0,0,0,1
71473,2,8,0,330,3,0,1,0,1,0,1,0,2
71474,2,5,3,330,3,0,0,2,1,1,1,3,2
71475,2,0,0,330,3,0,1,1,0,0,0,0,2
71476,2,4,0,330,3,1,0,1,1,0,0,0,2
71477,2,4,0,330,3,0,1,0,1,0,1,0,2
71478,2,7,3,330,3,0,0,1,1,0,0,0,2
71480,2,4,0,330,3,0,1,2,1,0,1,0,1
71481,3,5,0,330,3,0,1,1,1,0,0,0,2
71482,2,8,0,330,3,0,1,1,1,0,0,0,2
71484,2,8,0,330,3,0,1,1,1,1,0,0,2
71485,2,7,0,330,3,4,1,1,0,0,0,0,1
71486,2,7,2,330,3,3,1,1,1,0,0,0,2
71487,1,0,0,330,3,1,1,1,1,0,1,0,2
71488,2,8,3,330,3,5,0,1,0,1,0,3,2
71489,3,8,0,330,3,0,1,2,1,0,1,0,2
71491,1,0,3,330,3,0,1,1,1,0,0,0,2
71493,3,7,0,330,3,0,1,2,1,1,0,0,2
71494,2,0,0,330,3,0,1,1,0,0,0,0,2
71495,1,0,3,330,3,0,1,2,1,0,0,0,2
71496,2,7,3,330,3,0,0,1,1,0,0,0,2
71497,2,2,3,330,3,0,1,2,1,0,1,0,1
71498,3,7,0,330,3,0,1,2,0,0,0,0,2
71499,2,7,0,330,3,0,1,1,1,0,0,0,2
71500,2,4,0,330,3,1,1,1,1,0,0,0,2
71501,2,7,0,330,3,0,1,1,1,0,0,0,2
71502,2,8,0,330,3,0,1,1,1,0,0,0,2
71503,1,9,0,330,3,0,1,1,0,0,2,0,1
71504,2,7,0,330,3,0,1,2,0,0,1,0,2
71507,3,7,0,330,3,0,1,0,1,0,2,0,2
71508,2,8,0,330,3,0,0,1,1,0,0,0,2
71509,5,5,0,330,3,0,1,1,1,0,0,0,2
71510,2,2,0,330,3,0,0,1,1,0,0,0,2
71511,3,0,0,330,3,0,1,1,2,0,0,0,1
71512,1,0,0,330,3,1,1,1,1,1,0,0,2
71513,2,7,0,330,3,4,1,1,1,0,0,0,1
71514,3,7,0,330,3,4,1,1,1,0,0,0,1
71515,2,4,0,330,3,3,0,1,1,0,0,0,2
71516,3,7,0,330,3,4,1,1,1,0,0,0,2
71517,2,7,0,330,3,4,1,1,0,0,0,0,2
71518,1,9,0,330,3,1,1,2,1,0,0,0,1
71519,3,8,0,330,3,0,1,1,0,0,0,0,2
71520,3,8,0,330,3,0,1,1,0,0,0,0,2
71521,2,3,0,330,3,0,1,2,1,0,1,0,2
71522,2,4,0,330,3,1,1,1,0,0,1,0,2
71523,2,6,3,330,3,1,0,1,1,0,0,0,2
71525,2,8,0,330,3,0,1,1,0,0,0,0,2
71526,3,4,0,330,3,1,1,1,1,0,0,0,2
71527,1,8,0,330,3,0,0,1,0,0,0,0,2
71528,3,8,0,330,3,0,1,1,0,1,0,3,2
71529,1,0,0,330,3,0,1,2,1,0,1,0,2
71530,1,0,0,330,3,1,0,0,1,1,1,0,2
71531,1,9,0,330,3,0,1,0,0,1,1,0,2
71532,2,6,0,330,3,0,0,0,1,1,1,3,2
71533,2,6,0,330,3,0,0,2,1,0,0,0,2
71534,1,0,0,330,3,1,0,1,1,1,0,3,2
71535,2,0,0,330,3,1,1,1,1,0,0,0,2
71536,2,8,0,330,3,0,1,0,1,0,1,0,2
71537,2,8,2,330,3,4,1,1,0,1,0,0,2
71541,1,0,0,330,3,0,1,2,1,0,1,0,2
71542,3,7,0,330,3,1,1,2,1,0,0,0,2
71543,1,0,0,330,3,0,1,1,1,0,0,0,2
71544,2,8,0,330,3,0,1,1,0,0,0,0,2
71546,3,7,0,330,3,3,0,1,3,0,0,0,2
71547,2,4,3,330,3,1,0,1,1,0,0,0,2
71549,2,7,0,330,3,0,0,1,3,0,0,0,2
71551,2,1,0,330,3,4,0,1,1,0,0,0,1
71553,2,4,0,330,3,0,1,1,1,1,0,0,2
71554,3,8,3,330,3,0,1,2,1,0,1,0,2
71555,1,9,3,330,3,0,1,0,0,0,1,0,2
71556,1,9,0,330,3,1,1,2,1,1,1,0,2
71558,3,7,0,330,3,0,1,1,0,1,0,0,2
71564,2,8,0,330,3,0,1,0,1,1,2,0,2
71566,2,8,0,330,3,0,0,0,1,1,1,3,2
71567,1,9,0,330,3,0,1,1,0,0,0,0,1
71569,2,4,0,50,3,0,0,1,0,0,0,0,2
71572,2,8,0,50,3,0,0,1,1,1,0,3,2
71573,1,9,0,50,3,1,0,1,1,1,0,0,2
71574,0,1,3,50,3,1,0,1,1,0,0,0,2
71575,2,4,0,50,3,0,0,1,3,0,0,0,2
71578,2,7,2,50,3,4,0,1,1,0,0,0,2
71586,2,7,2,50,3,4,1,1,1,1,0,3,2
71587,2,6,0,50,3,0,0,1,1,0,0,0,2
71589,2,7,2,50,3,3,0,1,3,0,0,0,1
71591,2,7,0,50,3,4,1,1,1,0,0,0,2
71592,2,8,0,50,3,0,0,1,1,0,0,0,2
71594,2,7,2,50,3,4,0,1,1,0,0,0,1
71595,2,8,0,50,3,0,1,2,3,0,0,0,2
71596,2,0,0,50,3,0,1,1,1,1,0,0,2
71597,2,7,0,50,3,4,0,1,1,0,0,0,2
71598,2,7,0,50,3,2,1,1,0,0,0,3,2
71600,2,7,2,50,3,4,1,0,1,1,1,0,2
71602,2,4,0,50,3,3,0,0,0,0,1,0,2
71603,1,9,0,50,3,1,0,0,1,0,1,0,2
71604,1,0,0,50,3,0,0,0,1,0,1,0,2
71662,5,7,0,59,3,0,1,0,0,0,1,0,2
71669,2,7,2,59,3,3,0,0,1,0,1,0,1
71676,3,3,0,59,3,0,0,1,1,0,0,0,0
71677,3,8,0,59,3,0,1,0,0,1,2,3,2
71678,3,8,0,59,3,0,1,0,1,1,1,0,2
71681,2,4,0,59,3,0,1,0,0,0,1,0,2
71682,2,0,0,59,3,0,1,2,2,0,1,0,2
71683,2,2,3,59,3,0,0,0,1,0,0,0,2
71686,2,7,0,59,3,3,0,1,1,0,0,0,1
71687,2,7,0,59,3,3,0,1,3,0,0,0,2
71688,1,0,0,59,3,1,1,0,0,1,1,3,2
71689,2,7,0,59,3,0,1,1,1,0,0,0,2
71690,3,8,0,59,3,0,1,1,0,0,0,0,2
71691,2,0,0,59,3,3,0,1,3,0,0,0,2
71692,2,0,0,59,3,0,0,1,1,0,0,0,2
71693,2,7,0,59,3,0,0,1,1,1,0,3,2
71694,1,0,0,59,3,0,1,2,1,0,1,0,2
71696,2,0,0,59,3,0,0,1,3,0,0,0,2
71697,3,7,0,59,3,1,1,1,0,0,0,0,2
71699,1,9,0,59,3,3,0,1,1,0,0,0,1
71700,2,8,0,59,3,0,1,1,0,0,0,0,2
71701,2,7,0,59,3,4,0,0,1,1,0,3,2
71702,1,0,0,59,3,0,1,0,1,0,1,0,2
71703,2,7,2,59,3,4,0,1,1,0,0,0,2
71704,3,8,0,59,3,0,1,1,0,0,0,0,2
71705,2,9,2,59,3,4,0,1,1,0,0,0,1
71707,2,7,0,59,3,3,0,1,1,0,0,0,1
71709,1,0,0,59,3,0,1,1,1,1,0,0,2
71710,2,7,0,59,3,3,0,1,1,0,0,0,2
71711,2,7,3,59,3,0,0,0,1,0,1,0,2
71712,3,0,0,59,3,0,0,1,1,1,0,0,2
71714,1,0,0,59,3,1,1,0,0,0,1,0,2
71715,2,8,0,59,3,0,1,1,1,0,0,0,2
71716,2,8,0,59,3,4,0,0,1,0,1,0,2
71717,2,7,0,59,3,1,1,1,1,1,0,3,2
71718,2,7,0,59,3,0,1,1,0,0,0,0,2
71719,2,6,0,59,3,3,0,1,1,1,0,3,1
71721,2,7,0,59,3,0,1,1,1,0,0,0,2
71722,2,7,0,59,3,0,1,1,1,0,0,0,2
71723,3,0,0,59,3,0,1,0,0,0,1,0,2
71724,1,7,3,59,3,0,1,1,0,0,0,0,2
71725,2,7,0,59,3,2,1,1,1,0,0,0,2
71726,4,8,0,59,3,0,1,1,1,0,1,0,2
71727,2,7,0,59,3,0,1,1,1,0,0,0,2
71728,3,7,0,59,3,0,1,1,1,0,0,0,2
71729,2,4,0,59,3,0,0,1,1,0,0,0,2
71730,2,5,0,59,3,4,0,1,1,1,0,3,2
71731,2,8,0,59,3,0,1,1,1,1,0,3,2
71732,6,8,0,59,3,0,1,1,0,1,0,3,2
71734,2,0,0,59,3,0,1,1,0,0,0,0,2
71735,2,8,0,59,3,0,1,1,1,0,0,0,2
71739,1,0,0,59,3,1,1,1,0,1,1,0,2
71742,1,9,2,70,3,2,0,1,1,0,0,0,1
71744,1,0,0,70,3,1,1,2,1,0,0,0,2
71745,2,4,0,70,3,1,0,1,1,0,0,0,2
71746,3,7,3,70,3,1,1,1,1,1,0,0,2
71804,3,8,0,104,7,0,1,1,1,0,0,0,2
71805,4,8,0,104,7,0,1,1,1,1,0,0,2
71807,2,7,2,104,7,4,0,0,1,1,1,0,2
71808,2,8,0,104,7,0,1,1,0,1,0,3,2
71809,2,4,0,104,7,0,0,0,3,1,0,0,2
71810,3,7,2,104,7,3,0,0,1,1,0,3,2
71811,3,8,0,104,7,0,1,0,1,1,2,3,2
71813,1,0,0,104,7,0,1,0,1,1,1,3,2
71814,3,5,2,104,7,4,1,1,1,0,0,0,1
71815,2,1,0,104,7,0,0,1,1,0,0,0,1
71816,2,7,0,104,7,2,1,1,1,0,0,0,2
71817,2,8,0,104,7,0,1,0,1,0,1,0,2
71821,3,4,0,104,7,1,0,0,1,1,1,3,2
71822,2,0,0,104,7,3,0,0,3,1,1,3,2
71823,2,4,0,104,7,0,0,0,1,0,1,0,2
71824,4,8,0,104,7,0,1,0,1,0,1,0,2
71826,2,0,0,104,7,0,0,0,1,1,1,0,2
71828,2,7,2,104,7,2,0,1,1,1,0,3,1
71829,2,8,0,104,7,0,1,1,1,1,0,0,2
71831,2,0,0,104,7,0,0,1,1,0,0,0,2
71842,2,9,0,104,7,2,0,1,2,0,0,0,1
71843,2,7,2,104,7,4,0,1,1,1,0,3,2
71844,3,6,0,104,7,1,0,1,1,1,0,0,1
71845,1,9,0,104,7,0,0,0,1,1,1,0,1
71848,2,0,0,104,7,0,1,1,1,0,0,0,1
71849,2,8,0,104,7,0,0,1,1,0,0,0,2
71859,1,9,0,104,7,0,0,0,1,1,1,3,1
71860,2,8,3,104,7,0,1,0,1,1,1,3,2
71861,2,7,0,104,7,4,0,1,3,0,0,0,2
71862,2,7,2,104,7,2,0,1,1,0,0,0,2
71863,2,4,0,104,7,1,1,0,1,0,1,0,2
71864,2,8,2,104,7,4,0,1,1,1,0,0,2
71865,2,8,2,104,7,4,0,1,1,1,0,0,2
71866,2,7,0,104,7,3,0,1,1,1,0,0,2
71867,1,0,0,104,7,1,0,0,1,0,1,0,2
71868,2,1,0,104,7,0,0,1,3,0,0,0,2
71870,1,9,0,104,7,0,0,1,1,0,0,0,1
71871,2,0,0,104,7,2,0,0,1,1,1,3,2
71872,4,8,0,104,7,0,1,1,0,0,2,0,2
71873,2,8,0,104,7,4,1,1,1,1,0,0,2
71874,2,6,0,104,7,4,0,1,1,0,0,0,0
71875,1,8,0,104,7,3,0,1,1,0,0,0,2
71876,2,5,0,104,7,0,0,0,1,1,1,3,1
71886,2,8,0,104,7,0,0,1,1,0,0,0,1
71887,3,8,0,104,7,1,1,0,1,2,1,0,2
71888,2,0,0,104,7,4,0,0,1,0,1,0,2
71889,2,7,2,104,7,4,0,1,1,1,0,0,2
71890,2,8,0,104,7,3,1,1,1,0,0,0,2
71891,2,7,0,104,7,3,0,1,1,0,0,0,2
71892,2,6,0,104,7,0,0,0,3,1,1,3,2
71893,2,7,0,104,7,2,0,0,2,0,1,0,2
71894,2,7,2,104,7,4,0,1,0,1,0,3,2
71895,2,7,0,104,7,4,0,1,3,0,0,0,2
71896,1,7,0,104,7,0,1,0,0,0,1,0,2
71897,1,1,0,104,7,0,0,1,0,0,0,0,2
71899,2,4,3,104,7,0,0,0,1,1,1,3,1
71901,2,7,0,104,7,0,1,0,1,1,1,0,2
71902,4,0,2,104,7,3,0,0,1,1,2,3,2
71903,2,7,2,104,7,2,0,1,1,1,0,0,1
71904,3,8,0,104,7,2,1,1,1,1,0,0,2
71905,3,0,0,104,7,0,0,1,1,0,0,0,2
71906,2,0,0,104,7,0,1,1,0,0,0,0,1
71907,1,1,0,104,7,4,0,0,3,0,2,0,2
71908,2,7,0,104,7,4,0,1,1,0,0,0,2
71914,2,7,2,104,7,2,0,0,1,1,1,3,2
71915,3,0,2,104,7,4,0,1,1,1,0,0,1
71916,3,0,0,104,7,0,0,1,1,0,0,0,2
71917,2,7,2,104,7,2,0,1,1,0,0,0,1
71918,2,7,2,104,7,4,1,1,1,0,0,0,2
71919,2,8,0,104,7,0,1,1,1,0,0,0,2
71920,2,2,0,104,7,0,0,0,1,0,1,0,2
71921,2,7,0,104,7,0,0,1,3,0,0,0,2
71923,3,4,0,104,7,1,0,0,1,1,1,3,2
71924,3,6,0,104,7,0,1,1,0,0,0,0,0
71925,2,0,0,104,7,4,0,1,1,1,0,0,1
71926,2,7,0,104,7,0,0,1,1,0,0,0,2
71935,2,8,0,104,7,0,1,1,1,0,0,0,2
71936,2,0,0,104,7,0,0,1,3,1,0,0,1
71937,2,0,0,104,7,3,0,0,1,1,2,0,2
71938,2,7,2,104,7,4,0,1,0,0,0,0,2
71939,2,9,0,104,7,0,1,0,1,1,1,3,1
71940,2,0,3,104,7,0,0,0,1,0,1,0,1
71941,1,9,0,104,7,3,0,1,1,1,0,0,1
71942,2,7,2,104,7,4,0,1,1,0,0,0,2
71943,3,8,0,104,7,0,1,0,0,1,2,0,2
71944,2,7,0,104,7,2,0,0,1,1,1,3,1
71945,2,2,0,104,7,0,0,1,3,1,0,0,2
71946,2,7,2,104,7,3,0,0,1,0,1,0,1
71947,3,5,0,104,7,0,0,1,0,0,0,0,1
71948,1,9,3,104,7,0,0,1,1,1,0,0,1
71949,1,0,0,104,7,0,1,2,1,0,1,0,2
71955,1,9,0,104,7,4,0,1,1,1,0,0,2
71956,3,0,2,104,7,2,0,1,1,1,0,0,1
71957,2,7,2,104,7,3,0,0,1,1,1,0,2
71958,3,8,0,104,7,0,0,1,1,1,0,0,1
71959,2,7,0,104,7,4,1,1,2,0,0,0,2
71960,2,7,0,104,7,2,1,0,1,1,0,3,2
71961,3,8,0,104,7,0,1,0,1,1,1,3,2
71962,4,9,0,104,7,3,0,1,1,1,0,0,1
71964,2,7,0,104,7,3,0,1,0,0,0,0,2
71965,1,9,0,104,7,0,0,1,1,0,0,0,1
71966,2,4,0,104,7,0,1,1,1,0,0,0,2
71967,2,8,2,104,7,0,1,1,0,0,1,0,2
71968,2,4,0,104,7,0,0,1,2,0,0,0,2
71969,2,7,2,104,7,4,0,1,1,0,0,0,2
71971,3,2,0,104,7,1,0,1,3,1,2,0,1
71972,2,8,0,104,7,0,1,0,1,0,1,0,2
71973,2,7,2,104,7,2,0,1,1,1,0,0,2
71974,2,7,0,104,7,4,1,0,1,0,1,0,1
71975,2,8,0,104,7,4,1,1,0,0,0,0,2
71976,3,4,0,104,7,0,0,1,1,0,0,0,1
71977,2,8,0,104,7,0,0,1,1,0,0,0,2
71978,2,0,0,104,7,0,0,0,1,0,1,0,2
71979,3,4,0,104,7,1,0,0,3,0,1,0,2
71980,3,8,0,104,7,0,0,1,0,0,0,0,2
71981,2,7,0,104,7,1,0,1,1,0,0,0,2
71990,2,8,0,104,7,0,0,2,1,2,1,0,2
71991,2,0,0,104,7,1,1,1,1,1,0,0,2
71992,2,8,0,104,7,0,1,0,0,1,2,0,2
71993,2,8,2,104,7,4,1,1,1,0,0,0,2
71995,2,7,0,104,7,0,0,1,1,0,2,0,2
71996,3,8,0,104,7,2,1,1,0,0,0,0,2
71997,2,8,3,104,7,0,0,1,1,1,0,0,2
71998,2,0,2,104,7,3,0,1,1,0,0,0,2
72000,0,0,3,104,7,0,0,1,3,0,0,0,2
72022,3,4,0,104,7,0,0,0,1,1,1,3,1
72023,2,7,0,104,7,0,0,1,1,0,0,0,2
72024,2,8,0,104,7,1,1,1,1,0,0,0,2
72025,2,4,0,104,7,1,0,0,3,2,1,0,2
72026,4,8,0,104,7,0,1,1,1,1,2,0,2
72027,2,7,0,104,7,0,1,0,1,1,1,3,2
72028,1,9,3,104,7,0,0,0,1,1,1,3,1
72029,2,7,0,104,7,4,0,0,1,0,2,0,2
72030,2,7,0,104,7,0,1,1,0,1,0,0,2
72031,1,0,0,104,7,0,0,1,1,0,0,0,2
72045,2,8,0,104,7,0,1,1,1,0,0,0,1
72046,1,9,0,104,7,1,0,1,1,2,1,0,2
72047,2,7,0,104,7,3,0,0,1,0,1,0,1
72048,1,7,0,104,7,1,1,0,1,2,1,3,2
72050,4,7,0,104,7,0,0,1,1,0,0,0,1
72051,2,4,0,104,7,0,0,0,1,0,1,0,1
72052,2,8,0,104,7,0,1,1,1,1,0,0,2
72053,2,8,0,104,7,0,0,0,1,0,1,0,2
72054,2,7,0,104,7,0,0,1,1,0,0,0,2
72055,2,7,0,104,7,3,0,1,1,0,0,0,2
72062,3,7,2,104,7,4,1,1,1,1,0,0,2
72063,3,7,2,104,7,4,0,0,1,1,1,0,2
72064,3,0,2,104,7,2,0,1,0,0,0,0,1
72065,2,0,2,104,7,4,1,1,1,0,0,0,2
72066,1,9,2,104,7,4,0,1,1,1,0,3,1
72067,2,6,2,104,7,4,1,1,1,1,2,0,2
72068,2,4,0,104,7,3,0,1,1,2,0,0,2
72069,2,8,0,104,7,0,1,1,0,0,0,0,2
72070,3,0,2,104,7,2,0,1,1,0,0,0,2
72071,2,0,0,104,7,4,1,0,1,1,2,3,2
72072,2,8,0,104,7,0,1,1,1,1,0,3,2
72073,2,4,0,104,7,1,1,1,1,1,0,0,2
72074,2,7,0,104,7,2,0,1,1,0,0,0,2
72075,2,8,0,104,7,1,1,1,1,0,0,0,2
72076,2,7,0,104,7,1,0,1,1,0,0,0,2
72077,2,8,0,104,7,0,0,1,0,0,0,0,0
